userID,placeID,rating,food_rating,service_rating,hygine,StoreID,FOOD_AVG,service_AVG,hygine_AVG
U1122,135065,2,2,2,5,Store4,1.170984456,1.03626943,2.691709845
U1122,132872,2,2,2,5,,1.168831169,1.033766234,2.685714286
U1122,135058,2,0,2,0,Store4,1.166666667,1.03125,2.6796875
U1122,132834,2,1,1,4,,1.169712794,1.028720627,2.686684073
U1122,132754,2,1,2,2,Store2,1.170157068,1.028795812,2.683246073
U1122,135079,2,2,2,1,Store4,1.170603675,1.026246719,2.68503937
U1122,135038,2,2,2,4,Store4,1.168421053,1.023684211,2.689473684
U1122,135085,2,2,1,1,Store4,1.166226913,1.021108179,2.686015831
U1122,135030,2,1,1,4,Store4,1.164021164,1.021164021,2.69047619
U1122,135064,1,1,1,5,Store4,1.164456233,1.021220159,2.687002653
U1122,135053,2,2,2,5,Store4,1.164893617,1.021276596,2.680851064
U1138,132921,2,2,1,2,,1.162666667,1.018666667,2.674666667
U1138,132922,2,2,2,1,,1.160427807,1.018716578,2.676470588
U1138,132925,1,2,1,5,,1.158176944,1.016085791,2.680965147
U1013,132921,2,2,1,5,,1.155913978,1.016129032,2.674731183
U1098,135085,1,2,1,5,Store4,1.153638814,1.016172507,2.668463612
U1098,132825,1,1,1,1,,1.151351351,1.016216216,2.662162162
U1098,135079,2,1,1,3,Store4,1.151761518,1.016260163,2.666666667
U1098,135032,2,1,1,3,Store4,1.152173913,1.016304348,2.66576087
U1098,135038,1,1,1,1,Store4,1.152588556,1.016348774,2.664850136
U1098,132861,2,2,1,5,,1.153005464,1.016393443,2.669398907
U1098,135046,1,2,1,5,Store4,1.150684932,1.016438356,2.663013699
U1098,132862,1,2,2,0,,1.148351648,1.016483516,2.656593407
U1098,132921,1,2,1,1,,1.14600551,1.013774105,2.663911846
U1034,132884,0,0,0,1,,1.143646409,1.013812155,2.668508287
U1034,135055,0,0,0,5,Store4,1.146814404,1.016620499,2.673130194
U1034,135035,1,1,1,0,Store4,1.15,1.019444444,2.666666667
U1033,135065,1,1,1,3,Store4,1.150417827,1.019498607,2.674094708
U1033,135028,2,1,1,4,Store4,1.150837989,1.019553073,2.673184358
U1033,135085,2,2,2,5,Store4,1.151260504,1.019607843,2.669467787
U1033,135046,2,1,1,3,Store4,1.148876404,1.016853933,2.662921348
U1033,135045,2,1,2,1,Store4,1.149295775,1.016901408,2.661971831
U1033,132951,2,1,0,3,,1.149717514,1.014124294,2.666666667
U1033,132572,1,0,0,5,Store1,,1.016997167,2.66572238
U1033,132921,2,1,1,2,,1.153409091,1.019886364,2.659090909
U1033,135075,2,1,0,5,Store4,1.153846154,1.01994302,2.660968661
U1033,135038,1,1,1,5,Store4,1.154285714,1.022857143,2.654285714
U1033,135030,2,1,1,4,Store4,1.154727794,1.022922636,2.64756447
U1089,135058,1,1,1,4,Store4,1.155172414,1.022988506,2.643678161
U1089,135064,1,1,1,5,Store4,1.155619597,1.023054755,2.639769452
U1089,135028,1,1,1,4,Store4,1.156069364,1.023121387,2.632947977
U1089,132951,1,1,1,3,,1.156521739,1.023188406,2.628985507
U1003,135064,0,0,0,4,Store4,1.156976744,1.023255814,2.627906977
U1089,132921,1,1,1,1,,1.160349854,1.026239067,2.623906706
U1003,132825,2,2,1,2,,1.160818713,1.026315789,2.628654971
U1089,132754,1,1,1,4,Store2,1.158357771,1.026392962,2.630498534
U1003,135075,2,2,2,0,Store4,1.158823529,1.026470588,2.626470588
U1089,135026,1,1,1,4,Store4,1.156342183,1.02359882,2.634218289
U1003,132862,1,2,2,1,,1.156804734,1.023668639,2.630177515
U1089,132872,1,1,1,3,,1.154302671,1.020771513,2.635014837
U1089,135085,1,1,1,1,Store4,1.154761905,1.020833333,2.633928571
U1003,135041,0,1,1,5,Store4,1.155223881,1.020895522,2.63880597
U1089,135072,1,1,1,1,Store4,1.155688623,1.020958084,2.631736527
U1089,132834,1,1,1,5,,1.156156156,1.021021021,2.636636637
U1003,132937,2,2,1,2,,1.156626506,1.021084337,2.629518072
U1089,132875,1,1,1,3,,1.15407855,1.021148036,2.63141994
U1089,135038,0,0,0,3,Store4,1.154545455,1.021212121,2.63030303
U1003,132922,2,2,2,5,,1.158054711,1.024316109,2.629179331
U1091,132825,0,1,1,5,,1.155487805,1.021341463,2.62195122
U1091,135075,2,2,2,1,Store4,1.155963303,1.021406728,2.614678899
U1089,135079,0,0,0,2,Store4,1.153374233,1.018404908,2.619631902
U1003,132723,2,2,1,0,Store2,1.156923077,1.021538462,2.621538462
U1091,132861,1,1,1,0,,1.154320988,1.021604938,2.62962963
U1003,132755,2,2,1,2,Store2,1.154798762,1.021671827,2.637770898
U1091,132875,1,2,2,1,,1.152173913,1.02173913,2.639751553
U1003,135080,2,1,2,3,Store4,1.14953271,1.018691589,2.644859813
U1091,135086,1,1,1,5,Store4,1.15,1.015625,2.64375
U1003,135079,2,2,2,0,Store4,1.150470219,1.015673981,2.636363636
U1027,135066,0,0,0,5,Store4,1.147798742,1.012578616,2.644654088
U1091,135080,0,1,1,5,Store4,1.151419558,1.015772871,2.637223975
U1027,132921,1,1,1,3,,1.151898734,1.015822785,2.629746835
U1091,132572,2,2,2,4,Store1,,1.015873016,2.628571429
U1027,135052,1,1,1,3,Store4,1.149681529,1.012738854,2.624203822
U1091,132884,2,2,2,1,,1.150159744,1.012779553,2.623003195
U1091,135035,1,1,1,5,Store4,1.147435897,1.009615385,2.628205128
U1027,132937,1,1,1,3,,1.147909968,1.009646302,2.620578778
U1027,132951,1,1,1,1,,1.148387097,1.009677419,2.619354839
U1027,132925,1,1,1,4,,1.148867314,1.009708738,2.624595469
U1027,132872,1,1,1,1,,1.149350649,1.00974026,2.62012987
U1027,132875,1,1,1,3,,1.149837134,1.009771987,2.625407166
U1027,135085,1,1,1,5,Store4,1.150326797,1.009803922,2.624183007
U1027,135042,1,1,1,5,Store4,1.150819672,1.009836066,2.616393443
U1027,135062,1,1,1,5,Store4,1.151315789,1.009868421,2.608552632
U1029,135047,1,1,1,0,Store4,1.151815182,1.00990099,2.600660066
U1029,135059,2,1,1,1,Store4,1.152317881,1.009933775,2.609271523
U1029,132937,1,1,1,4,,1.15282392,1.009966777,2.61461794
U1029,135085,1,1,1,3,Store4,1.153333333,1.01,2.61
U1029,132834,0,1,0,4,,1.153846154,1.010033445,2.608695652
U1029,132754,0,0,0,1,Store2,1.154362416,1.013422819,2.604026846
U1029,132825,1,1,0,0,,1.158249158,1.016835017,2.609427609
U1029,132921,1,1,1,5,,1.158783784,1.02027027,2.618243243
U1029,132862,1,1,1,5,,1.159322034,1.020338983,2.610169492
U1029,132922,1,1,1,1,,1.159863946,1.020408163,2.602040816
U1086,135063,1,1,1,4,Store4,1.160409556,1.020477816,2.607508532
U1086,132921,1,1,1,0,,1.160958904,1.020547945,2.602739726
U1086,135085,2,1,1,1,Store4,1.161512027,1.020618557,2.611683849
U1086,132922,2,1,2,1,,1.162068966,1.020689655,2.617241379
U1086,132937,2,0,1,0,,1.162629758,1.017301038,2.62283737
U1086,135045,2,2,2,3,Store4,1.166666667,1.017361111,2.631944444
U1086,135041,2,2,2,5,Store4,1.163763066,1.013937282,2.630662021
U1086,135060,1,1,1,1,Store4,1.160839161,1.01048951,2.622377622
U1086,132951,1,1,1,1,,1.161403509,1.010526316,2.628070175
U1019,132921,0,0,0,0,,1.161971831,1.01056338,2.633802817
U1019,132834,0,0,0,3,,1.166077739,1.014134276,2.643109541
U1137,132951,2,2,2,3,,1.170212766,1.017730496,2.641843972
U1019,135062,0,0,0,1,Store4,1.167259786,1.014234875,2.640569395
U1019,135086,0,0,0,2,Store4,1.171428571,1.017857143,2.646428571
U1137,135085,2,1,2,1,Store4,1.17562724,1.021505376,2.64874552
U1137,132834,2,2,2,5,,1.176258993,1.017985612,2.654676259
U1090,132572,1,1,2,5,Store1,,1.014440433,2.646209386
U1137,132862,2,2,2,2,,1.173913043,1.010869565,2.637681159
U1137,135058,0,2,2,0,Store4,1.170909091,1.007272727,2.64
U1137,135059,2,0,2,1,Store4,1.167883212,1.003649635,2.649635036
U1137,135062,2,2,2,1,Store4,1.172161172,1,2.655677656
U1137,132825,2,2,1,0,,1.169117647,0.996323529,2.661764706
U1137,132723,2,2,2,3,Store2,1.166051661,0.996309963,2.671586716
U1137,132755,2,2,2,3,Store2,1.162962963,0.992592593,2.67037037
U1137,135042,2,2,2,5,Store4,1.159851301,0.988847584,2.669144981
U1137,132884,2,2,2,3,,1.156716418,0.985074627,2.660447761
U1137,135049,2,2,2,5,Store4,1.153558052,0.981273408,2.65917603
U1137,135075,2,2,2,0,Store4,1.15037594,0.977443609,2.65037594
U1114,132825,0,0,0,0,,1.147169811,0.973584906,2.660377358
U1114,135065,0,0,0,2,Store4,1.151515152,0.977272727,2.670454545
U1114,135058,0,0,0,3,Store4,1.155893536,0.980988593,2.673003802
U1114,132723,0,0,0,2,Store2,1.160305344,0.984732824,2.671755725
U1114,132951,0,0,0,4,,1.164750958,0.988505747,2.674329502
U1114,132872,1,1,1,5,,1.169230769,0.992307692,2.669230769
U1114,132834,0,0,0,5,,1.16988417,0.992277992,2.66023166
U1114,135072,0,0,0,1,Store4,1.174418605,0.996124031,2.651162791
U1114,132754,0,0,0,1,Store2,1.178988327,1,2.657587549
U1114,132755,1,2,1,3,Store2,1.18359375,1.00390625,2.6640625
U1061,132825,1,2,1,3,,1.180392157,1.003921569,2.662745098
U1061,135048,2,2,2,4,Store4,1.177165354,1.003937008,2.661417323
U1061,132921,1,2,1,4,,1.173913043,1,2.656126482
U1061,135026,2,2,2,2,Store4,1.170634921,1,2.650793651
U1061,132723,2,2,1,2,Store2,1.167330677,0.996015936,2.653386454
U1061,135075,2,2,2,5,Store4,1.164,0.996,2.656
U1061,135034,2,2,2,5,Store4,1.16064257,0.991967871,2.646586345
U1061,135041,2,2,2,4,Store4,1.157258065,0.987903226,2.637096774
U1013,132572,1,1,0,5,Store1,,0.983805668,2.631578947
U1013,135075,2,2,1,2,Store4,1.154471545,0.987804878,2.62195122
U1061,135046,1,2,1,1,Store4,1.151020408,0.987755102,2.624489796
U1061,132572,1,2,2,5,Store1,,0.987704918,2.631147541
U1061,135058,1,1,1,2,Store4,1.144032922,0.983539095,2.621399177
U1046,135044,1,1,0,0,Store4,1.144628099,0.983471074,2.623966942
U1046,135065,2,2,2,2,Store4,1.145228216,0.987551867,2.634854772
U1046,132921,2,1,2,4,,1.141666667,0.983333333,2.6375
U1046,135085,1,2,1,4,Store4,1.142259414,0.979079498,2.631799163
U1046,132572,1,2,0,3,Store1,,0.978991597,2.62605042
U1046,135058,2,2,1,2,Store4,1.135021097,0.983122363,2.624472574
U1046,132951,1,1,2,1,,1.131355932,0.983050847,2.627118644
U1046,132861,1,2,2,4,,1.131914894,0.978723404,2.634042553
U1041,135001,1,1,1,2,Store4,1.128205128,0.974358974,2.628205128
U1041,134983,2,2,2,5,,1.128755365,0.974248927,2.630901288
U1041,135021,2,2,2,3,Store4,1.125,0.969827586,2.620689655
U1041,134992,2,2,2,5,,1.121212121,0.965367965,2.619047619
U1041,132768,2,2,1,5,Store2,1.117391304,0.960869565,2.608695652
U1041,135109,1,2,1,2,Store5,1.113537118,0.96069869,2.598253275
U1004,132954,2,2,2,5,,1.109649123,0.960526316,2.600877193
U1004,132955,2,2,2,3,,1.105726872,0.955947137,2.59030837
U1004,132958,2,2,2,3,,1.101769912,0.951327434,2.588495575
U1003,132754,2,2,2,1,Store2,1.097777778,0.946666667,2.586666667
U1059,135064,1,1,0,1,Store4,1.09375,0.941964286,2.59375
U1059,135075,2,2,1,2,Store4,1.094170404,0.946188341,2.600896861
U1059,135028,1,1,1,3,Store4,1.09009009,0.945945946,2.603603604
U1061,132834,1,2,1,2,,1.090497738,0.945701357,2.601809955
U1061,135086,1,1,2,0,Store4,1.086363636,0.945454545,2.604545455
U1061,132754,2,2,2,4,Store2,1.086757991,0.940639269,2.616438356
U1061,135080,2,2,2,2,Store4,1.082568807,0.935779817,2.610091743
U1090,135062,2,2,2,4,Store4,1.078341014,0.930875576,2.612903226
U1090,135052,2,2,2,4,Store4,1.074074074,0.925925926,2.606481481
U1112,135047,0,0,0,0,Store4,1.069767442,0.920930233,2.6
U1112,135026,1,1,1,5,Store4,1.074766355,0.925233645,2.612149533
U1112,135064,0,1,1,0,Store4,1.075117371,0.924882629,2.600938967
U1090,132862,2,2,2,4,,1.075471698,0.924528302,2.613207547
U1057,135070,1,1,1,0,Store4,1.071090047,0.91943128,2.606635071
U1112,132954,0,0,1,5,,1.071428571,0.919047619,2.619047619
U1057,135043,1,1,1,0,Store4,1.076555024,0.918660287,2.607655502
U1112,135079,1,0,0,4,Store4,1.076923077,0.918269231,2.620192308
U1112,135062,0,0,1,5,Store4,1.082125604,0.922705314,2.61352657
U1090,135051,1,2,1,4,Store4,1.087378641,0.922330097,2.601941748
U1090,132954,2,2,2,4,,1.082926829,0.92195122,2.595121951
U1112,135048,0,0,0,5,Store4,1.078431373,0.916666667,2.588235294
U1057,132954,1,0,0,1,,1.083743842,0.921182266,2.57635468
U1112,135086,0,0,0,3,Store4,1.089108911,0.925742574,2.584158416
U1061,132955,2,2,2,5,,1.094527363,0.930348259,2.582089552
U1112,132921,1,0,0,3,,1.09,0.925,2.57
U1061,132958,2,2,2,5,,1.095477387,0.929648241,2.567839196
U1112,135046,0,0,0,3,Store4,1.090909091,0.924242424,2.555555556
U1090,135085,2,2,2,4,Store4,1.096446701,0.92893401,2.553299492
U1112,132572,0,0,1,3,Store1,,0.923469388,2.545918367
U1090,132922,2,2,2,0,,1.097435897,0.923076923,2.543589744
U1025,132866,2,1,2,0,,1.092783505,0.917525773,2.556701031
U1057,135080,1,1,0,4,Store4,1.093264249,0.911917098,2.569948187
U1112,132834,1,0,0,4,,1.09375,0.916666667,2.5625
U1057,132825,1,1,0,1,,1.09947644,0.921465969,2.554973822
U1112,132862,1,1,1,4,,1.1,0.926315789,2.563157895
U1061,132954,2,1,2,4,,1.100529101,0.925925926,2.555555556
U1025,132877,1,1,1,0,,1.10106383,0.920212766,2.54787234
U1057,135064,1,1,0,3,Store4,1.101604278,0.919786096,2.561497326
U1057,135046,1,0,0,0,Store4,1.102150538,0.924731183,2.559139785
U1090,135025,2,2,2,3,Store4,1.108108108,0.92972973,2.572972973
U1090,132925,2,2,2,4,,1.10326087,0.923913043,2.570652174
U1057,132862,1,0,0,2,,1.098360656,0.918032787,2.56284153
U1057,135075,0,1,1,2,Store4,1.104395604,0.923076923,2.565934066
U1025,132847,2,1,1,4,,1.104972376,0.922651934,2.569060773
U1057,135030,1,0,1,2,Store4,1.105555556,0.922222222,2.561111111
U1025,135071,2,2,2,1,Store4,1.111731844,0.921787709,2.56424581
U1057,132834,1,0,1,0,,1.106741573,0.915730337,2.573033708
U1025,132958,1,0,0,3,,1.11299435,0.915254237,2.587570621
U1025,132825,0,0,0,2,,1.119318182,0.920454545,2.585227273
U1025,135028,2,1,0,1,Store4,1.125714286,0.925714286,2.588571429
U1025,135047,1,1,1,2,Store4,1.126436782,0.931034483,2.597701149
U1025,132846,2,2,2,3,,1.12716763,0.930635838,2.601156069
U1025,135064,2,2,2,3,Store4,1.122093023,0.924418605,2.598837209
U1025,132830,2,2,2,0,,1.116959064,0.918128655,2.596491228
U1097,135079,2,1,0,5,Store4,1.111764706,0.911764706,2.611764706
U1097,135058,2,1,1,4,Store4,1.112426036,0.917159763,2.597633136
U1097,132954,1,1,0,1,,1.113095238,0.916666667,2.589285714
U1097,132958,2,1,1,5,,1.113772455,0.922155689,2.598802395
U1097,135026,1,0,1,3,Store4,1.114457831,0.921686747,2.584337349
U1059,132955,2,1,2,2,,1.121212121,0.921212121,2.581818182
U1059,135044,2,1,1,2,Store4,1.12195122,0.914634146,2.585365854
U1059,132862,0,0,0,3,,1.122699387,0.914110429,2.588957055
U1059,135085,2,2,2,5,Store4,1.12962963,0.919753086,2.586419753
U1059,135030,2,2,2,4,Store4,1.124223602,0.913043478,2.571428571
U1128,135053,0,0,0,4,Store4,1.11875,0.90625,2.5625
U1059,132825,2,1,1,2,,1.125786164,0.911949686,2.553459119
U1059,132754,2,2,2,0,Store2,1.126582278,0.911392405,2.556962025
U1128,135058,0,0,0,1,Store4,1.121019108,0.904458599,2.573248408
U1128,132875,0,0,0,1,,1.128205128,0.91025641,2.583333333
U1128,135079,0,0,0,4,Store4,1.135483871,0.916129032,2.593548387
U1128,132925,0,0,0,3,,1.142857143,0.922077922,2.584415584
U1128,135064,0,0,0,5,Store4,1.150326797,0.928104575,2.581699346
U1128,132921,0,0,0,5,,1.157894737,0.934210526,2.565789474
U1128,135060,0,0,0,3,Store4,1.165562914,0.940397351,2.549668874
U1128,132954,0,0,0,2,,1.173333333,0.946666667,2.546666667
U1128,132951,0,0,0,3,,1.181208054,0.953020134,2.55033557
U1097,132921,2,2,1,1,,1.189189189,0.959459459,2.547297297
U1097,132955,2,2,1,2,,1.183673469,0.959183673,2.557823129
U1097,132884,1,1,1,3,,1.178082192,0.95890411,2.561643836
U1097,135049,2,1,1,4,Store4,1.179310345,0.95862069,2.55862069
U1097,135034,2,2,1,1,Store4,1.180555556,0.958333333,2.548611111
U1006,132954,1,1,1,0,,1.174825175,0.958041958,2.559440559
U1006,135079,1,1,1,1,Store4,1.176056338,0.957746479,2.577464789
U1006,132875,2,2,2,2,,1.177304965,0.957446809,2.588652482
U1006,135026,2,2,2,5,Store4,1.171428571,0.95,2.592857143
U1006,132922,2,1,2,1,,1.165467626,0.942446043,2.575539568
U1006,132572,1,0,1,2,Store1,,0.934782609,2.586956522
U1006,135075,1,1,2,5,Store4,1.175182482,0.934306569,2.591240876
U1006,132825,1,1,1,4,,1.176470588,0.926470588,2.573529412
U1006,135048,1,1,2,5,Store4,1.177777778,0.925925926,2.562962963
U1006,135030,1,1,2,4,Store4,1.179104478,0.917910448,2.544776119
U1006,132884,2,2,2,0,,1.180451128,0.909774436,2.533834586
U1131,135054,2,1,2,1,Store4,1.174242424,0.901515152,2.553030303
U1131,132869,1,2,1,2,,1.175572519,0.893129771,2.564885496
U1131,132866,2,2,2,2,,1.169230769,0.892307692,2.569230769
U1131,135082,0,1,0,3,Store4,1.162790698,0.88372093,2.573643411
U1131,132851,2,2,2,0,,1.1640625,0.890625,2.5703125
U1131,132870,0,2,0,3,,1.157480315,0.881889764,2.590551181
U1073,135062,0,0,0,5,Store4,1.150793651,0.888888889,2.587301587
U1073,132572,0,0,0,1,Store1,,0.896,2.568
U1073,135064,0,0,0,2,Store4,1.169354839,0.903225806,2.580645161
U1073,135080,0,0,0,4,Store4,1.178861789,0.910569106,2.585365854
U1073,132951,0,0,0,2,,1.18852459,0.918032787,2.573770492
U1073,132954,0,0,0,2,,1.198347107,0.925619835,2.578512397
U1073,135052,0,0,0,5,Store4,1.208333333,0.933333333,2.583333333
U1073,132834,0,0,0,5,,1.218487395,0.941176471,2.56302521
U1073,135060,0,0,0,1,Store4,1.228813559,0.949152542,2.542372881
U1073,135065,0,0,0,3,Store4,1.239316239,0.957264957,2.555555556
U1073,132862,0,0,0,5,,1.25,0.965517241,2.551724138
U1049,132921,0,0,0,4,,1.260869565,0.973913043,2.530434783
U1049,135042,0,0,0,2,Store4,1.271929825,0.98245614,2.51754386
U1049,135032,0,0,0,2,Store4,1.283185841,0.991150442,2.522123894
U1049,135051,0,0,0,1,Store4,1.294642857,1,2.526785714
U1049,135085,0,0,0,2,Store4,1.306306306,1.009009009,2.540540541
U1049,132862,0,0,0,1,,1.318181818,1.018181818,2.545454545
U1049,135052,0,0,0,5,Store4,1.330275229,1.027522936,2.559633028
U1058,135076,2,2,2,3,Store4,1.342592593,1.037037037,2.537037037
U1058,135043,1,2,2,3,Store4,1.336448598,1.028037383,2.53271028
U1058,135058,2,2,0,2,Store4,1.330188679,1.018867925,2.528301887
U1058,135053,2,1,1,4,Store4,1.323809524,1.028571429,2.533333333
U1058,132885,1,1,1,3,,1.326923077,1.028846154,2.519230769
U1058,135050,1,0,0,2,Store4,1.330097087,1.029126214,2.514563107
U1058,132872,2,2,1,3,,1.343137255,1.039215686,2.519607843
U1058,135066,1,1,1,3,Store4,1.336633663,1.03960396,2.514851485
U1002,132921,2,1,1,3,,1.34,1.04,2.51
U1002,135062,1,2,1,3,Store4,1.343434343,1.04040404,2.505050505
U1002,135106,1,1,1,4,Store5,1.336734694,1.040816327,2.5
U1002,132825,2,2,0,5,,1.340206186,1.041237113,2.484536082
U1002,135052,1,1,1,0,Store4,1.333333333,1.052083333,2.458333333
U1002,132862,2,2,2,1,,1.336842105,1.052631579,2.484210526
U1096,132875,2,2,2,2,,1.329787234,1.042553191,2.5
U1002,135059,1,2,1,0,Store4,1.322580645,1.032258065,2.505376344
U1002,135041,2,1,0,3,Store4,1.315217391,1.032608696,2.532608696
U1002,132925,1,1,2,5,,1.318681319,1.043956044,2.527472527
U1002,135085,1,1,1,5,Store4,1.322222222,1.033333333,2.5
U1096,135025,2,2,2,2,Store4,1.325842697,1.033707865,2.471910112
U1096,135072,1,2,1,3,Store4,1.318181818,1.022727273,2.477272727
U1096,135064,1,1,0,4,Store4,1.310344828,1.022988506,2.471264368
U1096,135086,1,0,2,2,Store4,1.313953488,1.034883721,2.453488372
U1096,135055,2,2,2,5,Store4,1.329411765,1.023529412,2.458823529
U1136,135074,1,1,2,4,Store4,1.321428571,1.011904762,2.428571429
U1096,135026,2,2,2,5,Store4,1.325301205,1,2.409638554
U1136,132862,2,2,2,1,,1.317073171,0.987804878,2.37804878
U1096,132955,2,2,2,2,,1.308641975,0.975308642,2.395061728
U1136,132921,2,2,2,1,,1.3,0.9625,2.4
U1136,135072,1,1,1,2,Store4,1.291139241,0.949367089,2.417721519
U1096,132723,1,2,1,0,Store2,1.294871795,0.948717949,2.423076923
U1136,135055,2,2,2,2,Store4,1.285714286,0.948051948,2.454545455
U1136,135064,1,1,1,3,Store4,1.276315789,0.934210526,2.460526316
U1096,132958,1,2,2,4,,1.28,0.933333333,2.453333333
U1096,135075,1,2,1,4,Store4,1.27027027,0.918918919,2.432432432
U1136,132958,2,2,2,0,,1.260273973,0.917808219,2.410958904
U1136,135048,1,2,2,0,Store4,1.25,0.902777778,2.444444444
U1136,135046,2,2,2,4,Store4,1.23943662,0.887323944,2.478873239
U1136,135028,2,2,2,5,Store4,1.228571429,0.871428571,2.457142857
U1097,135086,2,0,1,0,Store4,1.217391304,0.855072464,2.420289855
U1097,135053,2,2,2,1,Store4,1.235294118,0.852941176,2.455882353
U1097,132861,2,2,1,0,,1.223880597,0.835820896,2.47761194
U1058,135062,2,2,2,0,Store4,1.212121212,0.833333333,2.515151515
U1058,135055,2,2,2,1,Store4,1.2,0.815384615,2.553846154
U1010,135053,1,1,1,0,Store4,1.1875,0.796875,2.578125
U1010,135058,1,0,0,2,Store4,1.19047619,0.793650794,2.619047619
U1010,135079,0,0,0,3,Store4,1.209677419,0.806451613,2.629032258
U1003,135059,2,2,2,2,Store4,1.229508197,0.819672131,2.62295082
U1010,135064,0,2,0,1,Store4,1.216666667,0.8,2.633333333
U1010,135047,1,1,1,1,Store4,1.203389831,0.813559322,2.661016949
U1010,135065,1,1,1,4,Store4,1.206896552,0.810344828,2.689655172
U1102,132854,2,2,2,4,,1.210526316,0.807017544,2.666666667
U1102,132858,2,2,0,2,,1.196428571,0.785714286,2.642857143
U1010,135042,2,2,2,1,Store4,1.181818182,0.8,2.654545455
U1102,132870,2,2,0,2,,1.166666667,0.777777778,2.685185185
U1010,135076,1,2,2,0,Store4,1.150943396,0.79245283,2.698113208
U1102,132847,2,2,0,5,,1.134615385,0.769230769,2.75
U1013,132951,2,2,2,0,,1.117647059,0.784313725,2.705882353
U1013,135060,1,1,0,4,Store4,1.1,0.76,2.76
U1028,132732,1,1,1,5,Store2,1.102040816,0.775510204,2.734693878
U1028,132733,1,1,1,3,Store2,1.104166667,0.770833333,2.6875
U1028,135104,0,1,0,4,Store5,1.106382979,0.765957447,2.680851064
U1050,132732,0,1,1,3,Store2,1.108695652,0.782608696,2.652173913
U1050,132609,0,0,0,4,Store3,1.111111111,0.777777778,2.644444444
U1050,132608,0,0,0,5,Store3,1.136363636,0.795454545,2.613636364
U1050,132560,0,2,0,2,Store1,,0.813953488,2.558139535
U1050,132740,0,2,0,0,Store2,1.142857143,0.833333333,2.571428571
U1050,132594,0,2,0,3,Store1,,0.853658537,2.634146341
U1050,132584,0,0,0,0,Store1,,0.875,2.625
U1028,132740,1,1,1,5,Store2,1.128205128,0.897435897,2.692307692
U1129,132706,0,0,1,3,Store2,1.131578947,0.894736842,2.631578947
U1129,132654,0,0,0,1,Store3,1.162162162,0.891891892,2.621621622
U1028,132630,2,2,2,5,Store3,1.194444444,0.916666667,2.666666667
U1028,132663,0,0,0,2,Store3,1.171428571,0.885714286,2.6
U1028,132613,2,2,2,0,Store3,1.205882353,0.911764706,2.617647059
U1087,132667,2,2,1,4,Store3,1.181818182,0.878787879,2.696969697
U1087,135104,1,2,1,2,,1.15625,0.875,2.65625
U1087,132660,1,1,0,5,Store3,1.129032258,0.870967742,2.677419355
U1087,132732,2,2,1,1,Store2,1.133333333,0.9,2.6
U1087,132740,1,2,1,4,Store2,1.103448276,0.896551724,2.655172414
U1087,132560,1,2,1,5,Store1,,0.892857143,2.607142857
U1087,132594,1,2,1,0,Store1,,0.888888889,2.518518519
U1087,132663,1,2,1,4,Store3,1,0.884615385,2.615384615
U1065,132626,1,0,1,0,Store3,0.96,0.88,2.56
U1065,132706,2,1,2,1,Store2,1,0.875,2.666666667
U1129,132561,1,2,2,5,Store1,,0.826086957,2.739130435
U1065,132665,1,1,1,5,Store3,0.954545455,0.772727273,2.636363636
U1129,132665,0,0,0,2,Store3,0.952380952,0.761904762,2.523809524
U1065,132561,1,1,1,2,Store1,,0.8,2.55
U1039,132626,2,2,1,2,Store3,1,0.789473684,2.578947368
U1039,132564,1,1,2,5,Store1,,0.777777778,2.611111111
U1065,132654,1,1,1,2,Store3,0.941176471,0.705882353,2.470588235
U1039,132665,1,1,2,3,Store3,0.9375,0.6875,2.5
U1130,132654,0,0,0,1,Store3,0.933333333,0.6,2.466666667
U1130,132561,0,0,0,3,Store1,,0.642857143,2.571428571
U1130,132626,0,0,0,3,Store3,1.076923077,0.692307692,2.538461538
U1130,132706,1,2,1,4,Store2,1.166666667,0.75,2.5
U1043,132608,1,1,1,2,Store3,1.090909091,0.727272727,2.363636364
U1043,132609,1,2,1,2,Store3,1.1,0.7,2.4
U1011,132717,2,2,1,5,Store2,1,0.666666667,2.444444444
U1043,132613,1,1,1,3,Store3,0.875,0.625,2.125
U1011,132564,1,1,1,2,Store1,,0.571428571,2
U1043,132732,1,1,1,5,Store2,0.833333333,0.5,2
U1043,132630,1,1,1,0,Store3,0.8,0.4,1.4
U1011,132715,1,1,0,4,Store2,0.75,0.25,1.75
U1068,132733,1,1,0,2,Store2,0.666666667,0.333333333,1
U1068,132594,1,1,1,1,Store1,,0.5,0.5
U1068,132660,0,0,0,0,Store3,0,0,0
,,,1.194,,,,,,

